SpoonWood03
0.0,11,0	Avatar/NVRPlayer/Head	Avatar/NVRPlayer/LeftHand	Avatar/NVRPlayer/RightHand	CookingEnvironment(Clone)/PanFrying	CookingEnvironment(Clone)/SpoonBig	CookingEnvironment(Clone)/SpoonWood03	CookingEnvironment(Clone)/Pan02	CookingEnvironment(Clone)/bowl	CookingEnvironment(Clone)/Wisp	CookingEnvironment(Clone)/chopsticks_C	CookingEnvironment(Clone)/spoon_B	CookingEnvironment(Clone)/ricebowl_A_c02
5.6229,11,1	-6.5766,1.6337,4.556,355.0735,350.2304,359.0792	-6.7897,0.7765,5.0495,76.2478,314.7753,303.9291	-6.4192,1.1393,4.7131,21.1287,350.4026,354.5357	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4317,1.1298,4.6779,339.7233,348.5234,38.372	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.6456,11,1	-6.5766,1.6337,4.556,355.0909,350.2401,359.0602	-6.7897,0.7765,5.0495,76.2495,314.7666,303.9194	-6.4057,1.1343,4.719,22.707,358.5756,358.519	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4208,1.1254,4.6854,341.3142,354.4892,41.3038	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.6671,11,1	-6.5766,1.6336,4.556,355.099,350.223,359.0615	-6.7897,0.7765,5.0495,76.2515,314.769,303.9221	-6.3923,1.1296,4.7235,23.0401,6.6977,4.3348	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4083,1.1198,4.6916,342.2861,359.4011,45.6433	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.6894,11,1	-6.5766,1.6336,4.556,355.1108,350.219,359.0716	-6.7897,0.7765,5.0495,76.2527,314.7647,303.9177	-6.3752,1.1264,4.7302,22.2362,19.2015,10.4503	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3987,1.1149,4.7007,342.6611,6.2189,50.8946	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.7127,11,1	-6.5767,1.6336,4.556,355.1099,350.2137,359.0976	-6.7897,0.7765,5.0495,76.2534,314.7624,303.9155	-6.3467,1.125,4.7371,17.4304,39.2505,17.5638	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3797,1.1079,4.7164,340.7406,19.6525,58.867	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.7352,11,1	-6.5767,1.6336,4.556,355.0867,350.1886,359.1345	-6.7897,0.7765,5.0495,76.2541,314.7595,303.9138	-6.3404,1.1274,4.7318,14.2986,41.6563,21.2413	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3641,1.1076,4.7115,338.7297,23.4056,63.4822	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.7561,11,1	-6.5768,1.6336,4.556,355.0679,350.1898,359.1556	-6.7897,0.7765,5.0495,76.255,314.7581,303.9121	-6.3377,1.1298,4.7285,11.736,41.3447,24.2115	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3551,1.1077,4.7078,337.4193,23.8273,66.3232	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.7784,11,1	-6.5768,1.6337,4.5559,355.0453,350.1731,359.1821	-6.7897,0.7765,5.0495,76.2569,314.7633,303.9162	-6.3183,1.1349,4.728,3.4297,52.3162,26.9922	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3413,1.1059,4.7139,332.5097,28.3248,72.4031	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.8005,11,1	-6.5768,1.6337,4.5559,355.0231,350.1754,359.1958	-6.7897,0.7765,5.0495,76.2573,314.7539,303.9052	-6.3064,1.1397,4.7242,357.3394,62.0153,27.525	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3312,1.1077,4.7168,327.3434,34.5555,77.0181	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.8231,11,1	-6.5768,1.6337,4.5559,355.0247,350.2154,359.205	-6.7897,0.7765,5.0495,76.2578,314.7507,303.9016	-6.3073,1.1395,4.7205,352.609,60.371,34.8099	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3191,1.1103,4.7048,324.0987,33.5442,84.6123	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.845,11,1	-6.5768,1.6337,4.5559,355.0237,350.2479,359.2158	-6.7897,0.7765,5.0495,76.259,314.7469,303.8973	-6.3101,1.1388,4.7201,349.8549,56.5105,40.5169	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.314,1.1127,4.6978,322.6992,28.5146,92.5558	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.8674,11,1	-6.5768,1.6337,4.5559,355.0231,350.3018,359.2219	-6.7897,0.7765,5.0495,76.2596,314.7487,303.8988	-6.3104,1.1394,4.7193,347.645,56.8396,42.4144	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3156,1.1136,4.6979,321.7467,25.4332,98.049	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.8899,11,1	-6.5767,1.6337,4.5559,355.0405,350.3253,359.2157	-6.7897,0.7765,5.0495,76.2606,314.7427,303.8923	-6.3145,1.139,4.7191,345.1935,55.3934,45.9952	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3171,1.114,4.6965,321.2665,21.8374,103.5718	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.9117,11,1	-6.5767,1.6337,4.556,355.0559,350.3868,359.1804	-6.7897,0.7765,5.0495,76.2604,314.7403,303.8903	-6.323,1.1352,4.7207,344.8775,49.7052,52.1267	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3193,1.1146,4.6932,322.7684,15.7684,109.6243	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.9339,11,1	-6.5766,1.6337,4.556,355.0699,350.3963,359.1866	-6.7897,0.7765,5.0495,76.2624,314.738,303.8873	-6.3333,1.1296,4.7235,349.7918,43.4767,54.3188	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3278,1.1147,4.6925,326.3854,10.3885,111.5542	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.9563,11,1	-6.5765,1.6337,4.556,355.0715,350.4134,359.1784	-6.7897,0.7765,5.0495,76.2642,314.7358,303.8836	-6.3451,1.1249,4.726,358.466,37.5853,48.8321	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.342,1.1127,4.6946,330.2874,7.5436,106.4099	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
5.9781,11,1	-6.5765,1.6337,4.556,355.0685,350.4413,359.1676	-6.7897,0.7765,5.0495,76.2646,314.7347,303.8832	-6.3606,1.1198,4.7277,8.3924,27.9059,40.4675	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3553,1.1108,4.6953,334.5569,4.424,97.0136	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.001,11,1	-6.5764,1.6336,4.556,355.0935,350.4749,359.1684	-6.7897,0.7765,5.0495,76.2649,314.7336,303.8816	-6.3779,1.1176,4.7264,14.9507,16.5022,30.1074	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3689,1.1081,4.6951,337.6852,0.41,85.79	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.0236,11,1	-6.5764,1.6336,4.5561,355.1725,350.5461,359.1401	-6.7897,0.7765,5.0495,76.2665,314.7296,303.8788	-6.3994,1.1213,4.7221,17.6173,2.5662,15.0713	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3902,1.107,4.6934,338.5103,355.4505,69.6398	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.046,11,1	-6.5763,1.6335,4.5562,355.228,350.604,359.1458	-6.7897,0.7765,5.0495,76.2665,314.7271,303.8759	-6.405,1.128,4.7176,17.4651,0.3423,9.0022	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4019,1.1113,4.6896,338.0188,354.9672,61.8841	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.0676,11,1	-6.5763,1.6335,4.5563,355.2527,350.6418,359.1768	-6.7897,0.7765,5.0495,76.2673,314.7256,303.874	-6.4107,1.1314,4.7134,18.7283,356.9058,6.0509	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.406,1.1159,4.6856,338.2762,354.2192,58.1994	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.0894,11,1	-6.5763,1.6334,4.5563,355.2376,350.6244,359.2133	-6.7897,0.7765,5.0495,76.2688,314.7298,303.8768	-6.4304,1.1342,4.704,20.392,342.5058,358.6452	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4134,1.1221,4.6768,339.6005,348.5401,50.7131	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.1119,11,1	-6.5764,1.6335,4.5562,355.1842,350.5526,359.2264	-6.7897,0.7765,5.0495,76.268,314.7305,303.877	-6.4435,1.137,4.6934,20.516,332.4085,357.6121	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4188,1.1241,4.6702,340.2089,340.8346,46.7863	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.1336,11,1	-6.5764,1.6335,4.5562,355.1516,350.465,359.1922	-6.7897,0.7765,5.0495,76.2702,314.73,303.8769	-6.4511,1.142,4.6843,18.6195,326.7357,357.1437	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4269,1.1257,4.6639,339.3396,334.4873,44.6153	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.1574,11,1	-6.5764,1.6336,4.5561,355.1302,350.4058,359.1202	-6.7897,0.7765,5.0495,76.271,314.7236,303.8703	-6.4563,1.1504,4.6787,14.5427,323.8779,354.018	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4393,1.1302,4.6574,336.2737,330.8445,41.2214	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.1788,11,1	-6.5764,1.6336,4.5561,355.1418,350.3951,359.0772	-6.7897,0.7765,5.0495,76.2716,314.7255,303.8709	-6.4505,1.154,4.6816,13.2499,327.8835,352.6503	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4426,1.134,4.6556,334.7218,332.4178,39.3163	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.201,11,1	-6.5764,1.6336,4.5561,355.1535,350.3702,359.0001	-6.7897,0.7765,5.0495,76.272,314.7173,303.8637	-6.4483,1.1571,4.6804,12.1129,327.0895,350.7173	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4406,1.1373,4.6546,333.5123,333.39,37.1732	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.2228,11,1	-6.5763,1.6336,4.5561,355.1694,350.3314,358.9501	-6.7897,0.7765,5.0495,76.2729,314.7226,303.8682	-6.4439,1.1576,4.6804,11.7663,327.4729,350.8091	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4375,1.1383,4.6543,332.9805,333.7021,36.4404	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.2456,11,1	-6.5763,1.6335,4.5562,355.1976,350.3102,358.8907	-6.7897,0.7765,5.0495,76.273,314.7236,303.868	-6.4372,1.1625,4.6805,9.1934,327.816,347.2401	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4327,1.1421,4.6542,331.0576,336.2243,32.9002	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.2681,11,1	-6.5763,1.6335,4.5563,355.2315,350.2819,358.8685	-6.7897,0.7765,5.0495,76.272,314.7192,303.8638	-6.4282,1.1615,4.6868,10.352,332.3873,345.6928	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4294,1.1442,4.6566,331.2567,339.9184,31.023	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.2895,11,1	-6.5763,1.6334,4.5563,355.2736,350.2446,358.8437	-6.7897,0.7765,5.0495,76.2742,314.7257,303.8702	-6.4203,1.1585,4.6922,12.5407,336.3315,345.6534	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4259,1.145,4.6587,332.0435,342.3518,30.4842	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.3122,11,1	-6.5763,1.6334,4.5563,355.2868,350.182,358.8288	-6.7897,0.7765,5.0495,76.2743,314.7235,303.8692	-6.4037,1.1539,4.7012,15.4461,345.132,347.9655	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4124,1.1418,4.6684,334.7781,349.8221,31.9614	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.3339,11,1	-6.5764,1.6334,4.5563,355.2914,350.1237,358.8236	-6.7897,0.7765,5.0495,76.2754,314.7223,303.869	-6.4003,1.1489,4.7049,17.7232,350.6212,354.05	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.4083,1.1393,4.6715,335.8543,351.5746,34.4877	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.3565,11,1	-6.5765,1.6334,4.5563,355.2725,350.0172,358.848	-6.7897,0.7765,5.0495,76.2763,314.7193,303.8654	-6.3763,1.1378,4.7212,21.8437,11.6481,6.255	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3962,1.13,4.6887,340.2346,1.7402,45.6138	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.3785,11,1	-6.5766,1.6334,4.5563,355.2664,349.9575,358.8225	-6.7897,0.7765,5.0495,76.276,314.7172,303.863	-6.3641,1.1332,4.7246,21.3,21.3716,12.6667	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.386,1.123,4.6951,341.3558,7.5182,51.9951	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.4006,11,1	-6.5767,1.6334,4.5563,355.2667,349.8961,358.8096	-6.7897,0.7765,5.0495,76.2752,314.7133,303.8588	-6.3559,1.1321,4.7223,19.5218,24.8481,17.2483	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3762,1.1194,4.6953,341.2966,9.5431,55.7033	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
6.424,11,1	-6.5767,1.6334,4.5563,355.2886,349.8994,358.7971	-6.7897,0.7765,5.0495,76.2763,314.7145,303.8599	-6.3283,1.1286,4.7257,15.1797,39.5459,27.0279	-5.3139,0.9155,5.4373,0.0089,300.0146,20.7011	-6.43,0.8592,4.9698,354.4538,0.0023,359.9181	-6.3517,1.1126,4.7015,340.2194,16.9858,67.0565	-4.99,0.8746,5.211,-0.0001,0.0001,-0.0002	-5.828,0.8546,5.118,359.969,0.0023,359.9813	-6.2871,0.86,4.9709,354.8552,0.0397,359.7371	-6.635,0.8565,5.0701,359.7651,180.0045,0.0284	-6.7159,0.8554,5.0525,4.8005,179.9412,1.2107	-6.096,0.8534,5.07,0,89.9997,0
